song,artist,lyrics
let nas down, j. cole, freedom or jail clips inserted a baby's bein' born same time my man is murdered; the beginning and end as far as rap go it's only natural i explain my plateau and also what defines my name  yeah long live the idols may they never be your rivals 'pac was like jesus nas wrote the bible now what you 'bout to hear is a tale of glory and sin no i.d. my mentor now let the story begin  i used to print out nas' raps and tape 'em up on my wall my niggas thought they was words but it was pictures i saw and since i wanted to draw i used to read them in awe then he dropped stillmatic rocked the cleanest velour fast forward who'd a thought that i would meet him on tour i'm earnin' stripes now a nigga got adidas galore backstage i shook his hand let 'em know that he's the man when he said he was a fan it was too hard to understand no time to soak up the moment though ‘cause i was in a jam hov askin' where's the record that the radio could play and i was strikin' out for months 9th inning feelin' fear jeter under pressure made the biggest hit of my career but at first that wasn't clear niggas had no idea dion called me when it dropped sounded sad but sincere told me nas heard your single and he hate that shit said you the one yo why you make that shit?  i can't believe i let nas down damn my heart sunk to my stomach i can't believe i let nas down i got defensive on the phone resentment was in my tone fuck it  long live the idols may they never be your rivals 'pac was like jesus nas wrote the bible now what you're 'bout to hear's a tale of glory and sin no i.d. my mentor now let the story begin  i couldn't help but think that maybe i had made a mistake i mean you made you owe me dog i thought that you could relate but while i shot up the charts you mean tellin' me that i was not up to par when i followed my heart granted my heart was tainted by my mind that kept on sayin' where's the hits? you ain't got none you know jay'll never put your album out without none and dog you know how come labels are archaic formulaic with they outcome they don't know they just study the charts me i studied the shows the fans study they hearts i had a feelin' i was killin' and this music we were spillin' out would change lives forever fuck the label put it out friday night lights blew that was classic number two now it seemed as if the nas comparisons was comin' true still no release date from the label are they insane? gucc told me play the game to change the game  but on the way i let nas down i got no one to blame i'm ashamed i let nas down but this is god's plan you can never understand fuck it  long live the idols may they never be your rivals 'pac was like jesus nas wrote the bible now what you're 'bout to hear's a tale of glory and sin no i.d. my mentor now let the story begin  i always believed in the bigger picture if i could get them niggas to listen outside my core then i can open the door reintroduce them to honesty show 'em that they need more the difference between the pretenders and the kendrick lamars and so i took the fall like the son of the lord on the cross dyin' for that fake shit you niggas bought for the past decade if i should pass please let this be my last essay therefore i write from the heart apologies to og's for sacrificin' my art but i'm here for a greater purpose i knew right from the start i'm just a man of the people not above but equal and for the greater good i walk amongst the evil don't cry mama this the life i choose myself just pray along the way that i don't lose myself this is for the nigga that said that hip-hop was dead i went to hell to resurrect it how could you fail to respect it?  letting nas down i got the phone call quietly i mourned dog i let nas down yeah and on this flight may i never lose sight fuck it  long live the idols may they never be your rivals 'pac was like jesus nas wrote the bible now what you just heard's a tale of glory and sin no i.d. my mentor now let the story begin
villuminati, j. cole, i'm a born sinner but i die better than that i swear it's way darker this time *laughs*  sometimes i brag like hov born sinner the opposite of a winner sometimes i brag like hov born sinner the opposite of a winner sometimes i brag like hov born sinner the opposite of a winner sometimes i brag like hov now i'm in the limelight 'cause i rhyme tight cole time to get paid blow up like the world trade  sometimes i brag like hov sometimes i'm real like pac sometimes i focus on the flow to show the skills i got sometimes i focus on the dough look at these bills i got this is a message for some rappers tryna steal my spot you niggas famous on the internet i'm real life hot homie get your weight up fake niggas get sprayed up my verbal ak slay faggots and i don't mean no disrespect whenever i say faggot okay faggot? uh don't be so sensitive if you want to get fucked in the ass that's between you and whoever else's dick it is pause maybe that line was too far just a little joke to show how homophobic you are and who can blame ya? boy meets world i'm tryna find a new topanga and bang her out no hanging out my pops was club hopping back when rick james was out and all i get is trinidad james wait a minute that's strange sip a bit of champagne say fuck it if the hoes like it i love it nigga nigga nigga used to watch rap city big tigga tigga rap nerd even copped rah diggah diggah pac had a nigga saying fuck jigga fuck biggie i was only like 11 so forgive me a decade later i'd be all up in the city tryna get hov to fuck with me with a burned cd full of jams that was up in my hand when he said he didn't want it it was fuck him again one day he gon' regret playing me little did i know in a year he'd be fucking paying me what could you say to me? i beat the odds like vegas i used to rap about haters before niggas was hating me now they hate to see a young black man with a college degree fucking all these little models for free pardon me  sometimes i brag like hov born sinner the opposite of a winner sometimes i brag like hov born sinner the opposite of a winner sometimes i brag like hov born sinner the opposite of a winner sometimes i brag like hov got the game back and i ain’t ever letting go  i'm the prince of the city i studied machiavelli you niggas couldn't blow with c4 strapped to your belly i snuck up out the parts where niggas be living heartless and cannot tell the difference between iraqi israeli and so i'm wondering really what could you actually tell me i'm tryna keep my homie from throwing crack in the skully so back with this pen to give back for my sins took a black president to tell the japanese sorry but who the fuck gon' tell my niggas sorry never seen his pops 'cause he's sorry fucked up education would ask for reparations but i’m probably just gon' go and buy ferraris vroom please forgive him according to the preacher man he needs jesus in him but the devil run the t.v. so the demons in 'em i'm in trouble did a deal with the devil now i'm pleading with him like give me my soul  my nigga i ain't ever letting you go again i ain't ever letting go i ain't ever letting you go again please give me my soul i ain't ever letting go i ain't ever letting you go again please give me my soul i ain't ever letting go but the devil don't play fair  i'm 'bout to go and join the illuminati fuck everybody i'm 'bout to go and join the illuminati fuck everybody i'm 'bout to go and join the illuminati fuck everybody i'm 'bout to go and join the illuminati  these next three bars is dedicated to the retards keep on asking me about the illuminati; is you stupid nigga? young black millionaire old white billionaires i'm sure that they can do without me and i ain't really into sacrificing human bodies couple more a's i would've been a summa cuma laude beyoncé told me that she want to cop the blue bugatti that shit is more than what i'm worth i think she knew it probably well this is awkward awkward want to know what else is really awkward awkward when niggas buy rings for bitches i had flings with i'm praying i don't see 'em at the oscars oscars  hey j. cole this way hey oh hey what's up? what's goin' on with you? okay big smile man big smile let me see that crooked smile j. cole j. cole this way look this way oh friend hug friend hug just keep it friendly we friends friends  re-adjustin' my target audience 'cause it's obvious i've gone astray losing my way like timberlake produced by timbaland on that goddamn futuresex/lovesounds what's playing in my mind just the sound of my whole career crash and burning the thing that i mostly fear was on track for the first two years until i let the devil steer now what have we here? mask my tears but i  i ain't ever letting go i ain't ever letting you go again i ain't ever letting go i ain't ever letting you go again i ain't ever letting go i ain't ever letting you go again i ain't ever letting go i ain't ever letting you go again  allow me to re-introduce myself my name is cole my nigga born sinner the opposite of a winner sometimes i brag like hov allow me to re-introduce myself my name is cole my nigga born sinner the opposite of a winner sometimes i brag like hov born sinner
false prophets, j. cole, somebody shoulda told me it would be like this be like this be like this somebody shoulda told me it would be like this  yeah life is a balance you lose your grip you can slip into an abyss no doubt you see these niggas trippin' ego in charge of every move he's a star and we can't look away due to the days that he caught our hearts he's fallin' apart but we deny it justifying that half ass shit he dropped we always buy it when he tell us he a genius but it's clearer lately it's been hard for him to look into the mirror lately there was a time when this nigga was my hero maybe that's the reason why his fall from grace is hard to take 'cause i believed him when he said his shit was purer and he the type of nigga swear he real but all around him's fake the women the dickriders you know the yes men nobody with the balls to say somethin' to contest him so he grows out of control into the person that he truly was all along it's startin' to show damn wonder what happened maybe it's my fault for idolizin' niggas based off the words they be rappin' but come to find out these niggas don't even write they shit hear some new style bubblin' up then they bite this shit damn that's what i get for lyin' to myself well fuck it what's more important is he's cryin' out for help while the world's eggin' him on i'm beggin' him to stop it playin' his old shit knowin' he won't top it false prophets  somebody shoulda told me it would be like this be like this be like this somebody shoulda told me it would be like this false prophets (la-la-la-la-la-la la-la-la…) somebody shoulda told me it would be like this be like this be like this somebody shoulda told me it would be like this yeah false prophets  i got a homie he a rapper and he wanna win bad he want the fame the acclaim the respect that's been had by all the legends so every time i see him he stressin' talkin' 'bout niggas don't fuck with him this shit is depressin' and i know he so bitter he can't see his own blessings goddamn nigga you too blind to see you got fans nigga and a platform to make a classic rap song to change a nigga's life but you too anxious livin' life always worried 'bout the critics who ain't ever fuckin' did it i write what's in my heart don't give a fuck who fuckin' with it but in a sense i can relate the need to be great turns into an obsession and keeps a nigga up late writin' words hopin' people observe the dedication that stirs in you constantly but intentions get blurred do i do it for the love of the music or is there more to me? do i want these niggas to worship me? false prophets  somebody shoulda told me it would be like this be like this be like this somebody shoulda told me it would be like this be like this false prophets (la-la-la-la-la-la la-la-la…) somebody shoulda told me it would be like this be like this be like this somebody shoulda told me it would be like this yeah false prophets  these rappers insecure they talk about being a man so much i finally understand that they ain't even sure 'bout who they are and why they do this guess i'm included in that category as a nigga who done had the glory my highest moments come from tellin' all the saddest stories i've seen in my life i be fiendin' to write songs that raise the hair on my arms my lowest moments came from tryin' too hard to impress some niggas that couldn't care if i'm on therefore from here on out my hair grow out i care nothin' 'bout opinions i wanna give hope like the fountains you throw pennies in hit the store take your diss make your wish this is dedicated to the ones that listen to me on some faithful shit i'm on some thankful shit but the real god is in you not the music you coppin' i hear my old shit and know i can top it false prophets  somebody shoulda told me it would be like this be like this be like this somebody shoulda told me it would be like this be like this false prophets (la-la-la-la-la-la la-la-la…) somebody shoulda told me it would be like this be like this be like this somebody shoulda told me it would be like this yeah false prophets
born sinner, j. cole, yeah hey  spinning in circles live my life without rehearsal if i died today my nigga was it business? was it personal? should this be my last breath i'm blessed cause it was purposeful never got to church to worship lord but please be merciful you made me versatile well-rounded like cursive know you chose me for a purpose i put my soul in these verses born sinner was never born to be perfect sucker for women licking they lips and holding these purses back when we ran the streets who would think we'd grow to be murderers teachers treated niggas as if they totally worthless and violent and hopeless i saw but never noticed that a college point us right to be all that you can be posters uh rest in peace to tiffany i don't know if this the realest shit i wrote but know the realest nigga wrote this and signed it and sealed it in a envelope and knew one day you'll find it and knew one day you'd come back and rewind it singing  i'm a born sinner but i'll die better than that i swear you were always where i needed you to be whether you were there or not there (i was there) i was born sinning but i live better than that (better than that) if you ain't fucking with that i don't care (ooh ooh ooh) yeah yeah yeah  yeah this music shit is a gift but god help us make it 'cause this music business is a cliff i got her life in my grip she holding tight to my wrist she screaming: don't let me slip she see the tears in my eyes i see the fear on her lips true when i told you: you the only reason why i don't flip and go insane; my roof in the pouring rain you knew me before the fame don't lose me the more i change no just grow with me go broke you go broke with me i smoke you gon' smoke with me woman's curse since birth man lead her to the hearse i go bobby you go whitney damn listen here i'll tell you my biggest fears you the only one who knows 'em don't you ever go expose 'em this life is harder than you'll probably ever know emotions i hardly ever show more for you than for me don't you worry yourself i gotta do this for me they tell me life is a test but where's the tutor for me pops came late i'm already stuck in my ways ducking calls from my mother for days sometimes she hate the way she raised me but she love what she raised can't wait to hand her these house keys with nothing to say except  i'm a born sinner but i'll die better than that i swear you were always where i needed you to be whether you were there or not there (i was there) i was born sinning but i live better than that (better than that) if you ain't fucking with that i don't care (ooh ooh ooh) yeah yeah yeah  i'm a born sinner but i'll die better than that i swear you were always where i needed you to be whether you were there or not there (i was there) i was born sinning but i live better than that (better than that) if you ain't fucking with that i don't care (ooh ooh ooh) yeah yeah yeah  this shit is a gift
she's mine pt. 1, j. cole, i never felt so alive i never felt so alive i never felt so alive (i never felt so alive) i never felt so alive (i never felt so alive)  catch me don't you— catch me don't you catch me i've fallen in love for the first time i wanna cry and i ain't even tryna fight it don't wanna die (don't wanna die no more) 'cause now you're here and i just wanna be right by your side on any night that you be crying baby i'll dry your eyes i'll dry your eyes  every time you go to sleep you look like you in heaven plus the head game is stronger than a few excedrin you shine just like the patent leather on my new 11's you read me like a book like i'm the bible you the reverend yeah i wanna tell the truth to you i wanna talk about my days as a youth to you exposing you to all my demons and the reasons i'm this way i would like to paint a picture but it'll take more than a day it would take more than some years to get all over all my fears preventing me from letting you see all of me perfectly clear the same wall that's stopping me from letting go and shedding tears from the lack of having father and the passing of my peers while i'm too scared to expose myself it turns out you know me better than i know myself better than i know myself well how 'bout that?  she gets him (you get me) she hugs him (you kiss me) you tell me you miss me and i believe you i believe you she gets him (you get me) she hugs him (you kiss me) you tell me you miss me and i believe you i believe you catch me don't you— catch me don't you catch me i've fallen in love for the first time
lost ones, j. cole, uh-uh uh-uh one two one two one two one two yeah uh-uh uh-uh one two one two one two one two yeah uh  baby girl i can't imagine what it's like for you i got you pregnant now inside there is a life in you i know you wonderin' if this is gon' make me think 'bout wifin' you like if you have my first child would i spend my whole life with you? now i ain't tryna pick a fight with you i'm tryna talk now i ain't tryna spend the night with you i'm kinda lost see i've been givin' it some thought lately and frankly i feel like we ain't ready and this— hold up now let me finish! think about it baby me and you we still kids ourself how we gonna raise a kid by ourself? handle biz by ourself? a nigga barely over twenty where the hell we gon' live? where am i gon' get that money? i refuse to bring my boy or my girl in this world when i ain't got shit to give 'em and i'm not with them niggas who be knockin' girls up and skate out so girl you gotta think about how the options weigh out what's the way out? uh  and i ain't too proud to tell you that i cry sometime i cry sometimes about it and girl i know it hurt but if this world was perfect then we could make it work but i doubt it and i ain't too proud to tell you that i cry sometime i cry sometimes about it and girl i know it hurt but if this world was perfect then we could make it work but i doubt it  she said: nigga you got some nerve to come up to me talkin' about abortion this my body nigga so don't think you finna force shit! see i knew that this is how you act so typical said you love me oh but now you flippin' like reciprocals it figures though i should've known that you was just another nigga no different from them other niggas who be claimin' that they love you just to get up in them drawers knowin' all the right things to say i let you hit it raw mothafucka! now i'm pregnant you don't wanna get involved mothafucka? tryna take away a life—is you god mothafucka?! i don't think so! this a new life up in my stomach regardless if i'm your wife this new life here i'ma love it i ain't budgin' i just do this by my mothafuckin' self see my mama raised me without no mothafuckin' help from a man but i still don't understand how you could say that did you forget all those conversations that we had way back 'bout your father? and you told me that you hate that nigga talkin' about he a coward and you so glad that you ain't that nigga ‘cause he left your mama when she had you and he ain't shit and here you go doin' the same shit… you ain't shit nigga!  and i ain't too proud to tell you that i cry sometimes i cry sometimes about it and boy this shit hurts and ain’t nobody perfect still we can make it work but you doubt it and i ain't too proud to tell you that i cry sometimes i cry sometimes about it and boy this shit hurts and ain’t nobody perfect still we can make it work but you doubt it  they say everything happens for a reason and people change like the seasons then grow apart she wanted him to show his heart and say he loved her he spoke the magic words and on the same day he fucked her now she wide open she'd put a ring up on his finger if she could but he loved her ‘cause the pussy good but she ain't no wife though uh-oh! she tellin' him she missed her period like typos he panickin' froze up like a mannequin a life grows inside her and now he askin': is it even mine? what if this bitch ain't even pregnant? dog could she be lyin'? and she be cryin' ‘cause he actin' distant like ever since i told you this nigga you actin' different. and all his niggas sayin' man these hoes be trappin' niggas playin' with niggas' emotions like they some action figures. swear they get pregnant for collateral it's like extortion man if that bitch really pregnant tell her to get a abortion (uh) but what about your seed nigga? (uh-uh) but what about your seed nigga? but what about your seed nigga? but what about your seed nigga?  and i ain't too proud to tell you that i cry sometime i cry sometimes about it and i ain't too proud to tell you that i cry sometime i cry sometimes about it
in the morning, j. cole, baby you summertime fine i let you get on top i be the underline i'm tryna get beside you like the number nine dime you fine as hell i guess i met you for a reason only time can tell but well i'm wonderin' what type of shit you wantin' do you like the finer things or you a simple woman? would you drink with a nigga? do you smoke weed? don't be ashamed it ain't no thing i used to blow trees gettin' lifted i quit but shit i might get high with you it's only fittin' 'cause i'm lookin' super fly with you a flower you are powerful you do somethin' to me 'cause girl i caught the vibe like you threw somethin' to me so i threw 'em back now all my niggas hollerin' “who was that?” “oh boy she bad nigga what you 'bout to do with that?” i'm finna take you home just sip a little patron now we zonin' baby you so fine  and can i hit it in the mornin'? can i hit it in the mornin'? and can i hit it in the mornin'? the sun risin' while you moanin' and can i hit it in the mornin'? can i hit it in the mornin'? and can i hit it in the mornin'? the sun risin' while you moanin'  uh baby you wintertime cold the night is still young drink that dinner wine slow i'm tryna make the goosebumps on your inner thigh show i'll let you beat me there as far as finish lines go yeah and if you gotta leave for work i'll be right here in the same bed that you left me in i love thick women 'cause my aunt she rode equestrian i used to go to the stables and get them kids to bet me and i would always ride the stallions whenever she let me i'm jokin' i mean that thing is pokin' i mean you kinda like that girl that's in the us open i mean i got this hidden agenda that you provokin' i got bath water that you can soak in things i could do with lotion don't need a towel we could dry off in the covers and when you think you like it i promise you gonna love it yeah when lights comin' through the drapes and we both yawnin' i roll over and ask if i can hit it in the mornin'  yeah can i hit it in the mornin'? yeah can i hit it in the mornin'? yeah the sun risin' while you moanin' baby can i hit it in the mornin' uh? can i hit it in the mornin' yeah? can i hit it in the mornin'? the sun risin' while you moanin'  hey god bless the child that can hold his own god bless the woman that can hold patron god bless her homegirl that drove us home no strings attached like a cordless phone you see my intentions with you was clear i'm learnin' not to judge a woman by the shit that she wear therefore you shouldn't judge a nigga off the shit that you hear get all defensive apprehensive all because my career to be fair i know we barely know each other and yeah somehow i wound up in your bed so where we headed from here? just say you're scared if you're scared but if you through frontin' we can do somethin' and you know just what i'm talkin' about tomorrow you'll be callin' out 'cause tonight we gettin' right into the wee morn' cook a nigga breakfast after sex is like a reward then i go my own way you think about me all day that's just a warnin'  and can i hit it in the mornin'? can i hit it in the mornin'? can i hit it in the mornin'? the sun risin' while you moanin' can i hit it in the mornin'? can i hit it in the mornin'? and can i hit it in the mornin'? the sun risin' while you moanin' yeah
​everybody dies, j. cole, yeah we back back in mohammed crib nigga top floor the back room with just the one little small window nigga the light be comin' through it in the morning old-ass walls and shit but it's just like i remember just like i wanted it yeah i'm workin' yeah i'm workin' nigga  look it's the return of the mr. burn suckers not herpes infested just perfectly blessed with a style that you can't f with protection recommended ‘cause cole the definition of a weapon that can end it you know mass destruction when i mash the button i take your favorite major rapper left him independent cryin' in the corner ‘cause i ain't into sorta kinda dissin' niggas i'm borderline addicted to slaughter line up niggas in order of who you think can really fuck with me most then i tuck the heat close if he don't duck then he ghost ain't no need for discussion if they weren't talkin' 'bout the bread these motherfuckers be toast clap at the fake deep rappers the og gatekeep rappers the would-you-take-a-break-please rappers bunch of words and ain't sayin' shit i hate these rappers especially the amateur eight week rappers lil' whatever – just another short bus rapper fake drug dealers turn tour bus trappers napoleon complex you this tall rappers get exposed standin' next to 6'4 rappers the streets don't fuck with you you pitchfork rappers chosen by the white man you hit store rappers i reload the clip then i hit more rappers with that straight shittin' on these piss-poor rappers i'm back never knew a nigga that was better revenue i'm good at gettin' cheddar reminisce on days i didn't eat if it's meant to be then it'll be if it's not then fuck it i'ma try ain't no need to ask the father why no ‘cause one day everybody gotta die one day everybody gotta die oh one day everybody gotta die one day everybody gotta die my nigga my nigga
runaway, j. cole, married men act totally different when they're by themselves don't they? you see 'em with their wife what's up tony? hey man how's everything going brother? oh just taking it easy hanging out with the old lady. alright god bless you take it easy now alright. you be like that nigga ain't like that you see him by himself what's up tony? hey where's the bitches at nigga?! where's the bitches?!  yeah gimme my space lord ain't enough time to chase all these dreams nah mean? i got no time to wait love my girl but i told her straight up don't wait up stumble home late i'm drunk we fucked and made up used to living free as a bird but now i'm laid up feelin' like a nigga got handcuffs on how the fuck did my life become a damn love song? she ride for a nigga and she stand up for him but a nigga wan' be a nigga be a nigga ride through the streets with freaks and real niggas she'll never understand what it's like to be a man knowin' when you look inside yourself you see a nigga and you don't wan' let her down but you too young for the settle down and maybe you can thug it out learn what is love about when you can't live with her and you can't live without aw shit goddamn i think the devil got his hands on me stripper saying baby won't you throw them bands on me? and i came to spend she pop a molly let the motherfuckin' games begin i'm running away  runaway runaway runaway runaway i'm holdin' on desperately runaway runaway runaway runaway i'm holdin' on  when it's all said and done everybody dies in this life ain't no happy endings only pure beginnings followed by years of sinning and fake repentance the preacher say we were made in image of lord to which i replied: are you sure? even a murderer? even a whore? even a nigga running through bitches on tour with a good girl at home folding clothes and shit? she losin' faith in him and he knows the shit like what the fuck is a break? don't know how much i can take no more i give you all i got 'til it ain't no more no more tears it's been ten long years damn near i don't know if i can wait no more and who can blame her you complain about every time you out you come back she poutin' sleeping back to back this is whack we 'bout to go platinum and i'm in the crib acting out my childhood fantasies of wife and home but it's a whole lot of actresses i'd like to bone and despite the rumors you hold out on account of your guilt and she has got to spend her nights alone and she ride or die like eve and 'em make home-cooked meals every evenin' and even in your lowest days when you're no longer superman at least you know you got lois lane but you  runaway runaway runaway runaway i'm holdin' on desperately runaway runaway runaway runaway i'm holdin' on  yeah unbelievable seen evil that not even knievel know at age three i knew this world was three below listen even though my ego low achieved the unachievable imagine if my confidence was halfway decent yo this just in fucked more bitches than bieber though still i keep it low got my niggas on the need to know basis my manager back in the days was racist i was a young boy passing skates and tucking laces old perverted white man who told me jermaine it's all pink on the inside fuck what color they face is wise words from an indecent man made me reflect on the times when we was three-fifths of them in chains and powerless brave souls reduced to cowardice slaving in the baking sun for hours just to see the master creep into the shack where your lady at nine months later got a baby that's not quite what you expected but you refuse to neglect it 'cause you know your wifey loves you thus you refuse to accept it that’s the type of shit that turned my granny light-skinned rich white men rule the nation still only difference is we all slaves now the chains concealed in our thoughts if i follow my heart to save myself could i run away from fifty-mill like dave chappelle? you know  runaway runaway runaway runaway i'm holdin' on desperately runaway runaway runaway runaway i'm holdin' on
photograph, j. cole, fell in love through photograph i don't even know your name wonder if you'd follow back i hope to see you one day i won't show my niggas now i'ii keep this one for myself love today's gone digital and it's messing with my health  yeah damn i love your sense of humor you don't get caught up in rumors you don't be talking 'bout who fuckin' who and i notice the way you maneuver sexy but never show too much ain't heard from you in like two months all of a sudden you pop on my line you could make time stop on a dime i think you mastered the art of sublime your type is harder to find you could turn water to wine yeah you could turn water to wine yeah i think you mastered the art of sublime your type is harder to find you could turn water to wine yeah you could turn water to wine feel me  niggas be talkin' so slick (ugh) i'm not the nigga for lip (yeah) puttin' my heart in a click (yeah) can't see my heart it don't fit (yeah) don't think i'm built for this shit (yeah) too busy thinking what if (yeah) i shoot my shot and it brick (yeah) i shoot my shot and it brick (yeah) niggas be talkin' so slick (yeah) i'm not the nigga for lip (yeah) puttin' my heart in a click (yeah) can't see my heart it don't fit (yeah) don't think i'm built for this shit (yeah) too busy thinking what if (yeah) i shoot my shot and it brick (yeah) i shoot my shot and it brick (mmm)  fell in love through a photograph i don't even know your name wonder if you'd follow back i hope to see you one day i won't show my niggas now i'ii keep this one for myself love today's gone digital and it's messing with my health  yeah feel like i gotta say somethin' thought of you got my heart jumpin' but i can't come up with nothin' (no) but i can't come up with nothin' i put it off for a day i come back around your way searching for what i could say that accurately could convey the way that i feel in the word that's different than what you done heard so many done hit you wit game so many been sent to the curb and i did not come here to play and i did not come to observe and i did not come here to play but i did not come to observe feel me  niggas be talkin' so slick (ugh) i'm not the nigga for lip (yeah) puttin' my heart in a click (yeah) can't see my heart it don't fit (yeah) don't think i'm built for this shit (yeah) too busy thinking what if (yeah) i shoot my shot and it brick (yeah) i shoot my shot and it brick (yeah) niggas be talkin' so slick (yeah) i'm not the nigga for lip (yeah) puttin' my heart in a click (yeah) can't see my heart it don't fit (yeah) don't think i'm built for this shit (yeah) too busy thinking what if (yeah) i shoot my shot and it brick (yeah) i shoot my shot and it brick (mmm)  fell in love through photograph i don't even know your name wonder if you'd follow back i hope to see you one day i won't show my niggas now i'ii keep this one for myself love today's gone digital and it's messing with my health
can't get enough, j. cole, cole world southside can’t get enough can’t get enough eastside westside worldwide ride out  now i ain’t got no kids yet but this right here’s for practice i hate to get the seats in the benz wet but that’s how good your ass is make an old man get his glasses make wesley pay his taxes then follow your moves all week on twitter probably make a gay nigga reconsider you now rockin' with the best mane dress game down to the sex game won’t brag but the boy been blessed mane let you play with the stick; ovechkin she callin' she textin' she’s fallin' but let me explain gotta tell your old boyfriend skate girl ‘cause a nigga don’t play them ex games nope! straight sexing no handcuff or arresting and i ain’t coming off of my last name ‘cause i really can’t take no stressing 'bout where i done been who i done hit your homegirl saying “he a bad boy.” but i’m signed to the roc no time for the gossip bitch put down them tabloids!  she said “i heard you got a main chick a mistress and some hoes you be up to no good and everybody knows my homegirls tried to warn me they tried to let me know but what you got i need a lot so i can’t let you go.”  she said “i can’t get enough can’t get enough” (i need that) “i can’t get enough can’t get enough” (i need that) “i can’t get enough of what you got good god you hit the spot tried to let go but i just could not so don’t you stop i need that.”  hey globetrotter cole hotter even way out in london town hoes holla ’cause they love my sound and i got love for the underground kweli pimp c h-town where bun get down met a bad bitch that’ll cut all night that’ll suck all night you just cut off lights almost missed my flight tryna get my last little nut all right? she be down for whatever whenever i wanna get up in the guts all right? never fuss or fight on the grind tryna find this lettuce i love it when you give me head i hate it when you give me headaches  she said “i heard you got a main chick a mistress and some hoes you be up to no good and everybody knows my homegirls tried to warn me they tried to let me know but what you got i need a lot so i can’t let you go.”  she said “i can’t get enough can’t get enough” (i need that) “i can’t get enough can’t get enough” (i need that) “i can’t get enough of what you got good god you hit the spot tried to let go but i just could not so don’t you stop i need that.”  hey cole world baby ain’t nothin' sunny i see ‘em hating but it ain’t nothin' to me i’m from the ville where they bang for the money and carry fo’-fives like change for a twenty so what i look like scurred? them niggas over there look like nerds never mind that girl let’s make a track i’ll beat the pussy up that’s the hook right thurr that’s the hook right thurr! that's the hook right thurr! never mind that girl let’s make a track i’ll beat the pussy up that’s the hook right thurr  she said “i heard you got a main chick a mistress and some hoes you be up to no good and everybody knows my homegirls tried to warn me they tried to let me know but what you got i need a lot so i can’t let you go.”  she said “i can’t get enough can’t get enough” (i need that) “i can’t get enough can’t get enough” (i need that) “i can’t get enough of what you got good god you hit the spot tried to let go but i just could not so don’t you stop i need that.”
land of the snakes, j. cole, yeah uh-huh  this the shit i used to roll down lewis street with lord know some hoes from the past like damn cole wish i knew that you would be rich well shoulda asked it's funny how these niggas on some real be cool with me shit i bag two bitches like it's two of me bitch this the shit i used to roll down lewis street with finally got my own bedroom in this bitch no more sleeping in my brother room like man i might as well be sleeping in my mother room 'cause how i'm supposed to sneak hoes with my bro here? plus she gon' find out i been rocking all his old gear this his flow here this is no fair this is so pure this is so clear this is one breath this is no air ain't no wedding but i do the most here i'm the president you the co-chair you the player yeah i'm the coach here nigga i coast here this weather got me set up on this west coast yeah avoiding the snakes aks and coke yeah get my dick wet but i never let it soak there man i been thinkin' 'bout movin' out what? country boy in the city of new york nine years ran that shit like diddy riding through south side queens like fiddy  nothing's impossible and all you lame niggas show me what not to do i met a real bad bitch in the club tonight she told me watch the snakes 'cause they watching you i told her awww baby don't start! i ain't looking for the way to your heart! she said you 'bout to miss church while she riding me i like my sundaes with a cherry on top make that ass drop (drop drop) hey make that ass drop (drop drop) hey make that ass drop (drop drop) hey make that ass drop (drop drop drop)  now if you only had one wish is it devious? 'cause you already know who your genie is ain't get a cover now your mag on my penis like damn he turned out to be a genius damn real shit nigga no pixar you niggas soft like meagan good's lips are my kicks hard my whip hard i came out the womb with my dick hard back when i was playing stomp the yard it'd be a bunch of niggas up on campus talking hard don't get exposed to these hoes boy knock it off i seen your mama in the benz when she dropped you off damn now who more thorough than me? i paint a picture of my pain for the world to see could paint a picture of the game but my girl would see gotta ask myself what mean the world to me? me me  nothing's impossible and all you lame niggas show me what not to do i met a real bad bitch in the club tonight she told me watch the snakes 'cause they watching you i told her aw baby don't start! i ain't looking for the way to your heart! she said you bout to miss church while she riding me i like my sundaes with a cherry on top make that ass drop (drop drop) make that ass drop hey make that ass drop (drop drop) make that ass drop hey make that ass drop (drop drop) make that ass drop hey make that ass drop make that ass drop  make hey make that ass drop (drop) hey you seen me in this every damn day (drop) it got the dick hard as a rock (drop) and i can't control (let it rock) hehe control  this the shit i used to roll down lewis street wit' yeah this the shit i used to roll down lewis street wit' a little fayettenam nigga out in beverly hills that's when i ran into this chick i went to college with yeah back when a nigga was on scholarship was in a rush but i still stopped to holla shit that's the least i owed her 'cause see i tried to hit on the first night and nah i ain't proud of it i boned her in my dorm room and kicked her out of it and i never called back how thoughtfulless now i'm standing in the streets tryna politic with her in her mind she calling me a misogynist nigga on some bobby brown shit my prerogative nigga is to hit and never commit not realizing when i hit she never forgets so every time i ignore the telephone call saying i'll hit her back knowing i'm never gon' call she was hurting now she's staring dead in my face she was smirking like yeah i remember and nah you ain't worth shit nigga you ain't worth shit nigga  hm this the shit i used to roll down lewis street with
